id,key,value,type
8928267,name,Maywood Court,regular
8928267,cfcc,A41,tiger
8928267,county,"Santa Clara, CA",tiger
8928267,name_base,Maywood,tiger
8928267,name_type,Ct,tiger
8928267,reviewed,no,tiger
8928287,highway,residential,regular
8928287,name,Blue Lake Square,regular
8928287,cfcc,A41,tiger
8928287,county,"Santa Clara, CA",tiger
8928287,name_base,Blue Lake,tiger
8928287,name_type,Sq,tiger
8928287,reviewed,no,tiger
8928289,created_by,Potlatch 0.10f,regular
8928289,highway,residential,regular
8928289,name,Blue Lake Square,regular
8928289,cfcc,A41,tiger
8928289,county,"Santa Clara, CA",tiger
8928289,name_base,Blue Lake,tiger
8928289,name_type,Sq,tiger
8928289,reviewed,no,tiger
8928289,separated,no,tiger
8928289,source,tiger_import_dch_v0.6_20070809,tiger
8928289,tlid,122935335,tiger
8928341,cycleway,lane,regular
8928341,highway,tertiary,regular
8928341,maxspeed,30 mph,regular
8928341,name,North Springer Road,regular
8928341,maxspeed,sign,source
8928341,cfcc,A41,tiger
8928341,county,"Santa Clara, CA",tiger
8928341,name_base,Springer,tiger
8928341,name_direction_prefix,N,tiger
8928341,name_type,Rd,tiger
8928412,highway,residential,regular
8928412,name,Hawthorne Court,regular
8928412,cfcc,A41,tiger
8928412,county,"Santa Clara, CA",tiger
8928412,name_base,Hawthorne,tiger
8928412,name_type,Ct,tiger
8928412,reviewed,no,tiger
8928472,highway,residential,regular
8928472,name,Arbor Avenue,regular
8928472,cfcc,A41,tiger
8928472,county,"Santa Clara, CA",tiger
8928472,name_base,Arbor,tiger
8928472,name_type,Ave,tiger
8928472,reviewed,no,tiger
8928485,highway,residential,regular
8928485,name,Shady Spring Lane,regular
8928485,cfcc,A41,tiger
8928485,county,"Santa Clara, CA",tiger
8928485,name_base,Shady Spring,tiger
8928485,name_type,Ln,tiger
8928536,highway,residential,regular
8928536,name,Redcliff Court,regular
8928536,surface,paved,regular
8928536,cfcc,A41,tiger
8928536,county,"Santa Clara, CA",tiger
8928536,name_base,Redcliff,tiger
8928536,name_type,Ct,tiger
8928536,reviewed,no,tiger
8928544,highway,residential,regular
8928544,name,Seena Avenue,regular
8928544,cfcc,A41,tiger
8928544,county,"Santa Clara, CA",tiger
8928544,name_base,Seena,tiger
8928544,name_type,Ave,tiger
8928544,reviewed,no,tiger
8928545,highway,residential,regular
8928545,name,Seena Avenue,regular
8928545,cfcc,A41,tiger
8928545,county,"Santa Clara, CA",tiger
8928545,name_base,Seena,tiger
8928545,name_type,Ave,tiger
8928545,reviewed,no,tiger
8928602,access,private,regular
8928602,highway,service,regular
8928602,maxspeed,5 mph,regular
8928602,name,Comstock Queen Court,regular
8928602,surface,asphalt,regular
8928602,cfcc,A41,tiger
8928602,county,"Santa Clara, CA",tiger
8928602,name_base,Comstock Queen,tiger
8928602,name_type,Ct,tiger
8928619,highway,residential,regular
8928619,name,Mariposa Avenue,regular
8928631,cycleway,lane,regular
8928631,highway,tertiary,regular
8928631,name,East Dana Street,regular
8928631,oneway,yes,regular
8928631,county,"Santa Clara, CA",tiger
8928632,cycleway,lane,regular
8928632,highway,residential,regular
8928632,name,East Dana Street,regular
8928632,cfcc,A41,tiger
8928632,county,"Santa Clara, CA",tiger
8928632,name_base,Dana,tiger
8928632,name_direction_prefix,E,tiger
8928632,name_type,Street,tiger
8928656,highway,residential,regular
8928656,name,Sullivan Drive,regular
8928656,cfcc,A41,tiger
8928656,county,"Santa Clara, CA",tiger
8928656,name_base,Sullivan,tiger
8928656,name_type,Drive,tiger
8928656,reviewed,no,tiger
8928753,highway,residential,regular
8928753,name,Winston Place,regular
8928753,county,"Santa Clara, CA",tiger
8928753,name_base,Winston,tiger
8928753,name_type,Pl,tiger
8928758,highway,residential,regular
8928758,name,Aura Court,regular
8928758,cfcc,A41,tiger
8928758,county,"Santa Clara, CA",tiger
8928758,name_base,Aura,tiger
8928758,name_type,Ct,tiger
8928758,reviewed,no,tiger
8928840,both,shared_lane,cycleway
8928840,highway,residential,regular
8928840,maxspeed,25 mph,regular
8928840,name,Jewell Place,regular
8928840,surface,asphalt,regular
8928840,county,"Santa Clara, CA",tiger
8928883,highway,residential,regular
8928883,name,Ednamary Way,regular
8928883,cfcc,A41,tiger
8928883,county,"Santa Clara, CA",tiger
8928883,name_base,Ednamary,tiger
8928883,name_type,Way,tiger
8928960,highway,residential,regular
8928960,name,Brower Avenue,regular
8928960,cfcc,A41,tiger
8928960,county,"Santa Clara, CA",tiger
8928960,name_base,Brower,tiger
8928960,name_type,Ave,tiger
8929035,access,private,regular
8929035,highway,residential,regular
8929035,name,Woodland Park Lane,regular
8929035,cfcc,A41,tiger
8929035,county,"Santa Clara, CA",tiger
8929035,name_base,Woodland Park,tiger
8929035,name_type,Ln,tiger
8929154,highway,residential,regular
8929154,name,Crespi Drive,regular
8929154,surface,paved,regular
8929154,cfcc,A41,tiger
8929154,county,"Santa Clara, CA",tiger
8929154,name_base,Crespi,tiger
8929154,name_type,Dr,tiger
8929154,reviewed,no,tiger
8929167,highway,residential,regular
8929167,name,Newton Drive,regular
8929167,cfcc,A41,tiger
8929167,county,"Santa Clara, CA",tiger
8929167,name_base,Newton,tiger
8929167,name_type,Dr,tiger
8929167,reviewed,no,tiger
8929262,highway,residential,regular
8929262,name,Doverton Square,regular
8929262,cfcc,A41,tiger
8929262,county,"Santa Clara, CA",tiger
8929262,name_base,Doverton,tiger
8929262,name_type,Sq,tiger
8929262,reviewed,no,tiger
8929394,highway,residential,regular
8929394,name,Alison Avenue,regular
8929394,cfcc,A41,tiger
8929394,county,"Santa Clara, CA",tiger
8929394,name_base,Alison,tiger
8929394,name_type,Ave,tiger
8929407,highway,footway,regular
8929407,surface,concrete,regular
8929413,highway,residential,regular
8929413,name,Saint Emilion Court,regular
8929413,cfcc,A41,tiger
8929413,county,"Santa Clara, CA",tiger
8929413,name_base,St Emelion,tiger
8929413,name_type,Ct,tiger
8929413,reviewed,no,tiger
8929528,highway,residential,regular
8929528,name,Rinconada Court,regular
8929528,cfcc,A41,tiger
8929528,county,"Santa Clara, CA",tiger
8929528,name_base,Rinconada,tiger
8929528,name_type,Ct,tiger
8929528,reviewed,no,tiger
8929619,highway,residential,regular
8929619,name,Silvia Drive,regular
8929619,cfcc,A41,tiger
8929619,county,"Santa Clara, CA",tiger
8929619,name_base,Silvia,tiger
8929619,name_type,Dr,tiger
8929619,reviewed,no,tiger
8929708,HFCS,Minor Arterial,regular
8929708,cycleway,lane,regular
8929708,highway,secondary,regular
8929708,lanes,5,regular
8929708,backward,2,lanes
8929708,both_ways,1,lanes
8929708,forward,2,lanes
8929708,maxspeed,35 mph,regular
8929708,name,West Middlefield Road,regular
8929708,maxspeed,sign,source
8929708,surface,asphalt,regular
8929708,county,"Santa Clara, CA",tiger
8929708,name_base,Middlefield,tiger
8929708,name_direction_prefix,W,tiger
8929708,name_type,Rd,tiger
8929708,lanes:both_ways,left,turn
8929728,both,no,cycleway
8929728,highway,unclassified,regular
8929728,name,Franklin Street,regular
8929728,sidewalk,both,regular
8929728,county,"Santa Clara, CA",tiger
8929728,name_base,Franklin,tiger
8929728,name_type,St,tiger
8929744,highway,residential,regular
8929744,name,Judson Drive,regular
8929744,cfcc,A41,tiger
8929744,county,"Santa Clara, CA",tiger
8929744,name_base,Judson,tiger
8929744,name_type,Dr,tiger
8929744,reviewed,no,tiger
8929891,highway,residential,regular
8929891,name,James Drive,regular
8929891,county,"Santa Clara, CA",tiger
8929891,name_base,James,tiger
8929891,name_type,Dr,tiger
8929897,highway,residential,regular
8929897,name,Rich Place,regular
8929897,cfcc,A41,tiger
8929897,county,"Santa Clara, CA",tiger
8929897,name_base,Rich,tiger
8929897,name_type,Pl,tiger
8929897,reviewed,no,tiger
8929922,highway,residential,regular
8929922,name,Gretel Lane,regular
8929922,cfcc,A41,tiger
8929922,county,"Santa Clara, CA",tiger
8929922,name_base,Gretel,tiger
8929922,name_type,Ln,tiger
8929922,reviewed,no,tiger
8929949,highway,residential,regular
8929949,name,Dennis Lane,regular
8929949,cfcc,A41,tiger
8929949,county,"Santa Clara, CA",tiger
8929949,name_base,Dennis,tiger
8929949,name_type,Ln,tiger
8929949,reviewed,no,tiger
8929974,highway,residential,regular
8929974,name,Terrace Court,regular
8929974,cfcc,A41,tiger
8929974,county,"Santa Clara, CA",tiger
8929974,name_base,Terrace,tiger
8929974,name_type,Ct,tiger
8930160,highway,residential,regular
8930160,name,Cummins Avenue,regular
8930160,oneway,yes,regular
8930160,cfcc,A41,tiger
8930160,county,"Santa Clara, CA",tiger
8930160,name_base,Cummins,tiger
8930160,name_type,Ave,tiger
8930160,reviewed,no,tiger
8930160,separated,no,tiger
8930160,source,tiger_import_dch_v0.6_20070809,tiger
8930160,tlid,122956160:122956227:122956230,tiger
8930175,highway,residential,regular
8930175,lanes,2,regular
8930175,maxspeed,25 mph,regular
8930175,name,Molino Avenue,regular
8930175,maxspeed,California vehicle code 22352,source
8930175,surface,asphalt,regular
8930175,county,"Santa Clara, CA",tiger
8930175,name_base,Molino,tiger
8930175,name_type,Ave,tiger
8930246,highway,unclassified,regular
8930246,name,Kittyhawk Way,regular
8930246,surface,asphalt,regular
8930246,cfcc,A41,tiger
8930246,county,"Santa Clara, CA",tiger
8930246,name_base,Kittyhawk,tiger
8930246,name_type,Way,tiger
8930252,highway,trunk_link,regular
8930252,lanes,1,regular
8930252,oneway,yes,regular
8930252,sidewalk,no,regular
8930252,cfcc,A41,tiger
8930252,county,"Santa Clara, CA",tiger
8930252,name_base,Kittyhawk,tiger
8930252,name_type,Way,tiger
8930289,highway,residential,regular
8930289,name,Velarde Street,regular
8930289,sidewalk,both,regular
8930289,cfcc,A41,tiger
8930289,county,"Santa Clara, CA",tiger
8930289,name_base,Velarde,tiger
8930289,name_type,St,tiger
8930322,highway,residential,regular
8930322,name,Wasatch Drive,regular
8930322,cfcc,A41,tiger
8930322,county,"Santa Clara, CA",tiger
8930322,name_base,Wasatch,tiger
8930322,name_type,Dr,tiger
8930322,reviewed,no,tiger
8930355,access,private,regular
8930355,highway,residential,regular
8930355,lit,yes,regular
8930355,maxspeed,5 mph,regular
8930355,name,Saw Mill Lane,regular
8930355,surface,asphalt,regular
8930355,cfcc,A41,tiger
8930355,county,"Santa Clara, CA",tiger
8930355,name_base,Saw Mill,tiger
8930355,name_type,Ln,tiger
8930358,highway,residential,regular
8930358,name,Keller Drive,regular
8930358,county,"Santa Clara, CA",tiger
8930358,name_base,Keller,tiger
8930358,name_type,Dr,tiger
8930419,highway,residential,regular
8930419,name,Churin Drive,regular
8930419,cfcc,A41,tiger
8930419,county,"Santa Clara, CA",tiger
8930419,name_base,Churin,tiger
8930419,name_type,Dr,tiger
8930419,reviewed,no,tiger
8930777,highway,residential,regular
8930777,name,Bodega Drive,regular
8930777,surface,paved,regular
8930777,cfcc,A41,tiger
8930777,county,"Santa Clara, CA",tiger
8930777,name_base,Bodega,tiger
8930777,name_type,Dr,tiger
8930795,highway,residential,regular
8930795,lanes,2,regular
8930795,maxspeed,25 mph,regular
8930795,name,Lime Drive,regular
8930795,maxspeed,sign,source
8930795,surface,asphalt,regular
8930795,cfcc,A41,tiger
8930795,county,"Santa Clara, CA",tiger
8930795,name_base,Lime,tiger
8930795,name_type,Dr,tiger
8930942,access,private,regular
8930942,highway,service,regular
8930942,name,Oro Way,regular
8930942,cfcc,A74,tiger
8930942,county,"Santa Clara, CA",tiger
8930942,name_base,Oro,tiger
8930942,name_type,Way,tiger
8930942,source,tiger_import_dch_v0.6_20070809,tiger
8930942,tlid,122954861,tiger
8930942,upload_uuid,bulk_upload.pl-9f300d22-5de3-4867-bd5e-8c2a200c22ad,tiger
8931133,highway,residential,regular
8931133,name,Filip Road,regular
8931133,cfcc,A41,tiger
8931133,county,"Santa Clara, CA",tiger
8931133,name_base,Filip,tiger
8931133,name_type,Rd,tiger
8931133,reviewed,no,tiger
8931163,highway,residential,regular
8931163,name,Bourbon Court,regular
8931163,cfcc,A41,tiger
8931163,county,"Santa Clara, CA",tiger
8931163,name_base,Bourbon,tiger
8931163,name_type,Court,tiger
8931163,reviewed,no,tiger
8931184,highway,residential,regular
8931184,name,Kern Court,regular
8931184,cfcc,A41,tiger
8931184,county,"Santa Clara, CA",tiger
8931184,name_base,Kern,tiger
8931184,name_type,Ct,tiger
8931184,reviewed,no,tiger
8931220,highway,residential,regular
8931220,name,Linda Vista Way,regular
8931220,cfcc,A41,tiger
8931220,county,"Santa Clara, CA",tiger
8931220,name_base,Linda Vista,tiger
8931220,name_type,Way,tiger
8931220,reviewed,no,tiger
8931252,highway,residential,regular
8931252,name,Whisman Station Drive,regular
8931392,highway,residential,regular
8931392,name,Castle Lane,regular
8931392,cfcc,A41,tiger
8931392,county,"Santa Clara, CA",tiger
8931392,name_base,Castle,tiger
8931392,name_type,Ln,tiger
8931392,reviewed,no,tiger
8931493,highway,residential,regular
8931493,name,Camille Court,regular
8931493,cfcc,A41,tiger
8931493,county,"Santa Clara, CA",tiger
8931493,name_base,Camille,tiger
8931493,name_type,Ct,tiger
8931493,reviewed,no,tiger
8931501,highway,residential,regular
8931501,name,Carla Court,regular
8931501,cfcc,A41,tiger
8931501,county,"Santa Clara, CA",tiger
8931501,name_base,Carla,tiger
8931501,name_type,Ct,tiger
8931501,reviewed,no,tiger
8931518,highway,residential,regular
8931518,name,Clark Road,regular
8931518,cfcc,A41,tiger
8931518,county,"Santa Clara, CA",tiger
8931518,name_base,Clark,tiger
8931518,name_type,Rd,tiger
8931518,reviewed,no,tiger
8931544,highway,residential,regular
8931544,name,Alvina Court,regular
8931544,cfcc,A41,tiger
8931544,county,"Santa Clara, CA",tiger
8931544,name_base,Alvina,tiger
8931544,name_type,Ct,tiger
8931544,reviewed,no,tiger
8931582,highway,residential,regular
8931582,name,South Akron Road,regular
8931582,oneway,yes,regular
8931582,cfcc,A41,tiger
8931582,county,"Santa Clara, CA",tiger
8931582,name_base,Akron,tiger
8931582,name_direction_prefix,S,tiger
8931582,name_type,Rd,tiger
8931582,reviewed,no,tiger
8931632,highway,residential,regular
8931632,name,Stamm Avenue,regular
8931632,cfcc,A41,tiger
8931632,county,"Santa Clara, CA",tiger
8931632,name_base,Stamm,tiger
8931632,name_type,Ave,tiger
8931632,reviewed,no,tiger
8931682,highway,residential,regular
8931682,name,Tami Way,regular
8931682,cfcc,A41,tiger
8931682,county,"Santa Clara, CA",tiger
8931682,name_base,Tami,tiger
8931682,name_type,Way,tiger
8931682,reviewed,no,tiger
8931716,highway,residential,regular
